,index,Track,Artist,Album,Plays,Year,Month,Hour,Temperature
2209,2700,CATCH ME OUTSIDE,Ski Mask the Slump God,You Will Regret (Reloaded),1,2018.0,7.0,11.0,83.0
2210,2814,The Way It Goes,Stephen Carey,The Way It Goes,1,2019.0,7.0,15.0,83.0
2211,2816,I Want To Hold Your Hand - Remastered 2015,The Beatles,1 (Remastered),1,2019.0,7.0,16.0,83.0
2212,2817,Lyrics to Go,A Tribe Called Quest,Midnight Marauders,1,2019.0,7.0,15.0,83.0
2213,2818,Bonita Applebum - includes 'Can I Kick It' Intro,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),1,2019.0,7.0,15.0,83.0
2214,2819,Wanna Be Startin' Somethin',Michael Jackson,Thriller 25 Super Deluxe Edition,1,2018.0,7.0,14.0,83.0
2215,2321,Rocketeer,Far East Movement,Free Wired,1,2020.0,8.0,23.0,82.5
2216,2322,Meet Me Halfway,Black Eyed Peas,The E.N.D. (The Energy Never Dies),1,2020.0,8.0,23.0,82.5
2217,2323,Hey Ya! - Radio Mix,OutKast,The Way You Move / Hey Ya!,1,2020.0,8.0,23.0,82.5
2218,2324,Say Yeah,Mnelia,Say Yeah,1,2020.0,8.0,22.0,82.5
2219,2549,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,1,2018.0,8.0,15.0,82.5
2220,2550,Earned It (Fifty Shades of Grey),The Weeknd,Beauty Behind the Madness,1,2017.0,8.0,23.0,82.5
2221,2745,French,Verzache,French,1,2020.0,7.0,23.0,82.5
2222,2747,Todo Homem - Ao Vivo,Zeca Veloso,Todo Homem (Ao Vivo),1,2020.0,7.0,23.0,82.5
2223,2748,Want Me,Puma Blue,Want Me,1,2020.0,7.0,22.0,82.5
2224,2750,Wake. Me. Up.,Private Island,5xx,1,2020.0,7.0,22.0,82.5
2225,2751,White Flag,Clairo,Immunity,1,2020.0,7.0,22.0,82.5
2226,2752,Please Never Fall in Love Again,Ollie MN,Songs from the Swamp,1,2020.0,7.0,22.0,82.5
2227,2753,Cayendo (Side A - Acoustic),Frank Ocean,Cayendo (Side A - Acoustic),1,2020.0,7.0,22.0,82.5
2228,2754,Let It Pass,Jakob Ogawa,Bedroom Tapes,1,2020.0,7.0,22.0,82.5
2229,2756,Goodnight Baby,Tarune,Goodnight Baby,1,2020.0,7.0,21.0,82.5
2230,2757,Experience,Victoria Monét,Experience,1,2020.0,7.0,19.0,82.5
2231,2829,Around 420,Willie Mac,PITY PARTY,1,2020.0,6.0,9.0,82.5
2232,2833,Freak In You,PARTYNEXTDOOR,COLOURS 2,1,2017.0,6.0,1.0,82.5
2233,2998,Guilty Pleasure - Commentary,Bryce Vine,Lazy Fair - Commentary,1,2018.0,5.0,15.0,82.5
2234,2999,Sour Patch Kids - Commentary,Bryce Vine,Lazy Fair - Commentary,1,2018.0,5.0,15.0,82.5
2235,3001,Red Red Wine - Edit,UB40,The Very Best Of,1,2017.0,5.0,17.0,82.5
2236,3004,FYI (Know Now),Lil Yachty,Teenage Emotions,1,2017.0,5.0,9.0,82.5
2237,1940,YOU WERENT ENOUGH,Roy Blair,graffiti,1,2020.0,9.0,18.0,82.0
2238,1942,Sweet Honey,Los Retros,Everlasting,1,2020.0,9.0,18.0,82.0
2239,1943,Photo ID,Remi Wolf,I'm Allergic To Dogs!,1,2020.0,9.0,18.0,82.0
2240,1944,single (on the weekend),Marcos G,dancefloor,1,2020.0,9.0,18.0,82.0
2241,1947,I Can See Clearly Now,Jimmy Cliff,We All Are One: The Best Of Jimmy Cliff,1,2020.0,9.0,17.0,82.0
2242,1950,Whole,Basement,Colourmeinkindness,1,2019.0,9.0,0.0,82.0
2243,1953,I Might Need Security,Chance the Rapper,I Might Need Security,1,2018.0,9.0,14.0,82.0
2244,1957,The Fix (feat. Jeremih),Nelly,The Fix (feat. Jeremih),1,2017.0,9.0,21.0,82.0
2245,1964,Right Now,JRDN,Right Now,1,2017.0,9.0,14.0,82.0
2246,2034,The Judge,Twenty One Pilots,Blurryface,1,2019.0,9.0,19.0,82.0
2247,2035,Silver Scrapes (As Featured In League of Legends Season 2 World Championship),Danny McCarthy,Silver Scrapes (As Featured In League of Legends Season 2 World Championship),1,2019.0,9.0,15.0,82.0
2248,2036,Such Great Heights - Remastered,The Postal Service,Give Up,1,2019.0,9.0,14.0,82.0
2249,2037,Really?,Prince Daddy & The Hyena,I Thought You Didn't Even Like Leaving,1,2019.0,9.0,14.0,82.0
2250,2038,Emo Christmas,Wavves,Emo Christmas,1,2019.0,9.0,14.0,82.0
2251,2282,Men In Black - From Men In Black Soundtrack,Will Smith,Big Willie Style,1,2020.0,8.0,19.0,82.0
2252,2284,Words I Manifest - Remix,Gang Starr,Full Clip: A Decade Of Gang Starr,1,2020.0,8.0,18.0,82.0
2253,2285,This Is It,Kenny Loggins,Keep The Fire,1,2020.0,8.0,18.0,82.0
2254,2286,Through the Fire,Chaka Khan,I Feel For You,1,2020.0,8.0,18.0,82.0
2255,2287,Sara Smile,Hall & Oates,Daryl Hall & John Oates,1,2020.0,8.0,18.0,82.0
2256,2288,Lowdown,Boz Scaggs,Silk Degrees,1,2020.0,8.0,18.0,82.0
2257,2289,You'll Never Find Another Love Like Mine,Lou Rawls,All Things In Time,1,2020.0,8.0,18.0,82.0
2258,2290,I'm Not in Love,10cc,The Original Soundtrack,1,2020.0,8.0,18.0,82.0
2259,2291,Even the Nights Are Better,Air Supply,Now And Forever,1,2020.0,8.0,18.0,82.0
2260,2292,Sailing,Christopher Cross,Christopher Cross,1,2020.0,8.0,18.0,82.0
2261,2293,On And On,Stephen Bishop,Careless,1,2020.0,8.0,18.0,82.0
2262,2294,Aht Uh Mi Hed,Shuggie Otis,Inspiration Information/ Wings Of Love,1,2020.0,8.0,18.0,82.0
2263,2295,Rosanna,Toto,Toto IV,1,2020.0,8.0,17.0,82.0
2264,2296,Sister Golden Hair,America,Hearts,1,2020.0,8.0,17.0,82.0
2265,2297,You Make Loving Fun - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),1,2020.0,8.0,17.0,82.0
2266,2298,Marina Del Rey,Marc Jordan,Mannequin,1,2020.0,8.0,17.0,82.0
2267,2299,Time Passages,Al Stewart,Time Passages,1,2020.0,8.0,17.0,82.0
2268,2300,Breezin',George Benson,Breezin',1,2020.0,8.0,17.0,82.0
2269,2301,Nightshift,Commodores,Nightshift,1,2020.0,8.0,17.0,82.0
2270,2302,How Much I Feel,Ambrosia,Life Beyond L.A.,1,2020.0,8.0,17.0,82.0
2271,2303,Lovely Day,Bill Withers,The Best Of Bill Withers: Lean On Me,1,2020.0,8.0,17.0,82.0
2272,2304,Summer Breeze,Seals & Crofts,Seals & Crofts' Greatest Hits,1,2020.0,8.0,17.0,82.0
2273,2305,Sharing The Night Together,Dr. Hook,Pleasure & Pain,1,2020.0,8.0,17.0,82.0
2274,2306,Whenever I Call You Friend (feat. Stevie Nicks),Kenny Loggins,Nightwatch,1,2020.0,8.0,17.0,82.0
2275,2307,Poetry Man,Phoebe Snow,Phoebe Snow,1,2020.0,8.0,17.0,82.0
2276,2308,After the Love Has Gone,Earth Wind & Fire,I Am,1,2020.0,8.0,16.0,82.0
2277,2309,Hearts,Marty Balin,Balin,1,2020.0,8.0,16.0,82.0
2278,2310,Still the One,Orleans,Waking & Dreaming,1,2020.0,8.0,16.0,82.0
2279,2311,M Maid,Acudi,sucre vs spotify,1,2019.0,8.0,20.0,82.0
2280,2312,No Poms - Demo,Hippo Campus,Demos II,1,2019.0,8.0,20.0,82.0
2281,2314,Questions,Chris Brown,Questions,1,2017.0,8.0,8.0,82.0
2282,2491,Ato,Flitz&Suppe,Yokai,1,2020.0,8.0,21.0,82.0
2283,2492,Cuddlin,PandRezz,1 Am. Study Session,1,2020.0,8.0,21.0,82.0
2284,2493,Full Tide,goosetaf,Perpetual,1,2020.0,8.0,21.0,82.0
2285,2495,Astral Walker,Kanisan,Lazy Sunday,1,2020.0,8.0,21.0,82.0
2286,2496,Harmonies,Casiio,Wondering,1,2020.0,8.0,21.0,82.0
2287,2498,Back Home,Casiio,Wondering,1,2020.0,8.0,21.0,82.0
2288,2499,Just Close Your Eyes,brillion.,Bedtime Stories Pt. 2,1,2020.0,8.0,21.0,82.0
2289,2500,Crystal Land,Tabal,Inside Space,1,2020.0,8.0,21.0,82.0
2290,2501,Distant Lands,Kupla,Life Forms,1,2020.0,8.0,21.0,82.0
2291,2502,Waking Up,Yasumu,Way of Life,1,2020.0,8.0,20.0,82.0
2292,2503,Purple Vision,Kupla,Life Forms,1,2020.0,8.0,20.0,82.0
2293,2504,Surf,Mila Coolness,Silent River,1,2020.0,8.0,20.0,82.0
2294,2505,Microscopic,Kupla,Life Forms,1,2020.0,8.0,20.0,82.0
2295,2506,Letting Go,Tysu,Window Seat,1,2020.0,8.0,20.0,82.0
2296,2508,Brown Eyed Girl,Van Morrison,The Essential Van Morrison,1,2020.0,8.0,19.0,82.0
2297,2509,Single Ladies (Put a Ring on It),Beyoncé,I Am...Sasha Fierce - Platinum Edition,1,2020.0,8.0,19.0,82.0
2298,2510,Life in the Fast Lane - 2013 Remaster,Eagles,Hotel California (2013 Remaster),1,2020.0,8.0,19.0,82.0
2299,2511,Love Somebody,Maroon 5,Overexposed (Deluxe),1,2020.0,8.0,19.0,82.0
2300,2512,Versace on the Floor,Bruno Mars,24K Magic,1,2020.0,8.0,19.0,82.0
2301,2513,Hips Don't Lie (feat. Wyclef Jean),Shakira,Oral Fixation Vol. 2 (Expanded Edition),1,2020.0,8.0,19.0,82.0
2302,2514,Any Way You Want It,Journey,Departure,1,2020.0,8.0,19.0,82.0
2303,2515,Crazy in Love (feat. Jay-Z),Beyoncé,Dangerously in Love,1,2020.0,8.0,19.0,82.0
2304,2516,Rock You Like a Hurricane,Scorpions,Stranger Things (Soundtrack from the Netflix Original Series),1,2020.0,8.0,19.0,82.0
2305,2518,Not the Same Anymore,The Strokes,The New Abnormal,1,2020.0,8.0,17.0,82.0
2306,2519,The End Has No End,The Strokes,Room on Fire,1,2020.0,8.0,16.0,82.0
2307,2520,You're So Right,The Strokes,Angles,1,2020.0,8.0,16.0,82.0
2308,2526,Teenage Headache Dreams (with Ellie Rowsell),Mura Masa,R.Y.C,1,2020.0,8.0,13.0,82.0
2309,2530,Same Dark Places,Jr Jr,Same Dark Places,1,2020.0,8.0,10.0,82.0
2310,2531,Better Days [Prod. by Morgoth Beatz],Lil Xan,Heartbreak Soldier,1,2018.0,8.0,22.0,82.0
2311,2532,Honesty [Prod. by Danny Wolf  Otxhello] (Feat. Steven Cannon),Lil Xan,Heartbreak Soldier,1,2018.0,8.0,21.0,82.0
2312,2535,Not The Same [Prod. by Kinfolk Jon],Lil Xan,Heartbreak Soldier,1,2018.0,8.0,21.0,82.0
2313,2537,Oh No [Prod. by Tayo Fetti] (Feat. Steven Cannon),Lil Xan,Heartbreak Soldier,1,2018.0,8.0,21.0,82.0
2314,2538,Emotions [Prod. by Morgoth Beatz  Billy Of Good Charlotte],Lil Xan,Heartbreak Soldier,1,2018.0,8.0,20.0,82.0
2315,2672,Taco Tuesday,Migos,Taco Tuesday,1,2020.0,7.0,18.0,82.0
2316,2764,Easy (feat. Wiz Khalifa),Caye,Pink Tree Paradise,1,2020.0,7.0,14.0,82.0
2317,2765,Check,Young Thug,Barter 6,1,2017.0,7.0,21.0,82.0
2318,2766,Come Thru,Jacquees,19 - EP,1,2017.0,7.0,8.0,82.0
2319,2770,Wrist,Chris Brown,Royalty (Deluxe Version),1,2017.0,7.0,7.0,82.0
2320,2775,How I Feel,Roy Woods,Waking at Dawn,1,2017.0,7.0,6.0,82.0
2321,2776,Bed Peace,Jhené Aiko,Sail Out,1,2017.0,7.0,6.0,82.0
2322,2777,Want Her,DJ Mustard,Want Her,1,2017.0,7.0,5.0,82.0
2323,2778,Zaddy,Ty Dolla $ign,Campaign,1,2017.0,7.0,5.0,82.0
2324,2779,Chill,Trey Songz,Intermission I & II,1,2017.0,7.0,5.0,82.0
2325,2780,With Me,DVSN,Sept 5th,1,2017.0,7.0,4.0,82.0
2326,2781,Lotus Flower Bomb - feat. Miguel,Wale,Ambition,1,2017.0,7.0,4.0,82.0
2327,2783,Paris (Who Taught You),Jeremih,Late Nights: Europe,1,2017.0,7.0,4.0,82.0
2328,2784,Down Girl,Roy Woods,Waking at Dawn,1,2017.0,7.0,4.0,82.0
2329,2785,Living Single,Big Sean,Living Single,1,2017.0,7.0,4.0,82.0
2330,2787,Switch,Roy Woods,Waking at Dawn,1,2017.0,7.0,3.0,82.0
2331,2788,Some Way,NAV,Some Way,1,2017.0,7.0,3.0,82.0
2332,2789,Lockjaw,French Montana,Lockjaw,1,2017.0,7.0,3.0,82.0
2333,2790,suckerz,blackbear,drink bleach,1,2017.0,7.0,2.0,82.0
2334,2792,Quarterback,Young Thug,In Trap We Trust Vol. 3,1,2017.0,7.0,2.0,82.0
2335,2793,Throw Myself a Party,Cashmere Cat,Throw Myself a Party,1,2017.0,7.0,1.0,82.0
2336,2794,No Option,Post Malone,Stoney (Deluxe),1,2017.0,7.0,1.0,82.0
2337,2795,In For It,Tory Lanez,In For It,1,2017.0,7.0,1.0,82.0
2338,2796,Mr. Steal Your Girl,Trey Songz,Trigga Bonus Tracks,1,2017.0,7.0,1.0,82.0
2339,2797,Money Made Me Do It,Post Malone,Stoney (Deluxe),1,2017.0,7.0,1.0,82.0
2340,2798,Xanny Family,Future,Evol,1,2017.0,7.0,0.0,82.0
2341,2799,Litty (feat. Tory Lanez),Meek Mill,DC4,1,2017.0,7.0,0.0,82.0
2342,2800,Sorry Not Sorry,Bryson Tiller,T R A P S O U L,1,2017.0,7.0,0.0,82.0
2343,3008,Seve - Radio Edit,Tez Cadey,Seve (Radio Edit),1,2020.0,5.0,18.0,82.0
2344,1866,Why Won't You Make Up Your Mind? - Live,Tame Impala,Live Versions,1,2018.0,9.0,21.0,81.5
2345,1867,Hot Summer,DJ Durel,Hot Summer,1,2018.0,9.0,14.0,81.5
2346,1868,Walk It Talk It,Migos,Culture II,1,2018.0,9.0,14.0,81.5
2347,1977,Hold You Down (feat. Chris Brown August Alsina Future & Jeremih),DJ Khaled,Hold You Down (feat. Chris Brown August Alsina Future & Jeremih),1,2020.0,9.0,23.0,81.5
2348,1978,Sugaree,Phosphorescent,Day Of The Dead,1,2020.0,9.0,22.0,81.5
2349,1979,Levon,Elton John,Madman Across The Water,1,2020.0,9.0,16.0,81.5
2350,1981,cielo,N O R M a L,Chillosophy,1,2019.0,9.0,17.0,81.5
2351,1982,August - Vacant,The Breed,August - Vacant,1,2019.0,9.0,17.0,81.5
2352,1983,Abeja,Mndsgn,Sofie's SOS Tape,1,2019.0,9.0,17.0,81.5
2353,1984,Fall's Echoes,Sleepy Fish,Chillhop Essentials Winter 2018,1,2019.0,9.0,17.0,81.5
2354,1986,Weird,Bokki,Weird,1,2019.0,9.0,17.0,81.5
2355,1988,Don't know why,Swum,O R B I T,1,2019.0,9.0,17.0,81.5
2356,1989,Time Flies. (Withluv'),luv.ly,Time Flies. (Withluv'),1,2019.0,9.0,17.0,81.5
2357,1990,Today Is a Gift,Beowülf,Today Is a Gift,1,2019.0,9.0,17.0,81.5
2358,1992,Satori,Smoke Trees,Inhale,1,2019.0,9.0,17.0,81.5
2359,1994,Tarumi,Garot Michael Conklin,Tarumi,1,2019.0,9.0,17.0,81.5
2360,1997,Your Favorite Place,Joey Pecoraro,Chillhop Essentials Winter 2017,1,2019.0,9.0,17.0,81.5
2361,1998,Fyrsta,Flughand,fyrsta,1,2019.0,9.0,17.0,81.5
2362,1999,Aquamarine,Yonderling,Another Summer,1,2019.0,9.0,17.0,81.5
2363,2000,Lincoln Heights,[ocean jams],Locales,1,2019.0,9.0,17.0,81.5
2364,2001,grnsh,Mago,grnsh,1,2019.0,9.0,17.0,81.5
2365,2002,ukulele and chill,Cody G,Ukulele and Chill,1,2019.0,9.0,17.0,81.5
2366,2003,Aeroplane,Tom Doolie,Chillhop Daydreams 2,1,2019.0,9.0,17.0,81.5
2367,2004,_away,Martin $ky,_away,1,2019.0,9.0,17.0,81.5
2368,2005,us,miscél,us,1,2019.0,9.0,17.0,81.5
2369,2006,Galaxy,Dontcry,Galaxy,1,2019.0,9.0,17.0,81.5
2370,2007,Yesterday,Chief.,Chillhop Daydreams,1,2019.0,9.0,17.0,81.5
2371,2009,pheuratix,mr_slace,pheuratix,1,2019.0,9.0,16.0,81.5
2372,2010,infinity,oatmello,infinity,1,2019.0,9.0,16.0,81.5
2373,2011,one day,Smeyeul.,always temporary,1,2019.0,9.0,15.0,81.5
2374,2012,Solitude,leaf beach,Always Proper - Bumps & Bruises 02,1,2019.0,9.0,15.0,81.5
2375,2013,You're Welcome,Bertholet,You're Welcome,1,2019.0,9.0,15.0,81.5
2376,2014,Feel,Eevee,ep seeds,1,2019.0,9.0,15.0,81.5
2377,2015,Cafe Microphone,Wilczynski,Cafe Microphone / 32° Fahrenheit,1,2019.0,9.0,15.0,81.5
2378,2016,last time,idealism,last time,1,2019.0,9.0,15.0,81.5
2379,2017,Magnet You,Brenky,Loose,1,2019.0,9.0,15.0,81.5
2380,2018,anything in the world,loftii,leaving us,1,2019.0,9.0,15.0,81.5
2381,2019,Stay and Wander,Tom Doolie,Field Notes,1,2019.0,9.0,15.0,81.5
2382,2020,This Week,A L E X,Growing Up Vol. 2,1,2019.0,9.0,15.0,81.5
2383,2021,goodnight,hiyasu,goodnight,1,2019.0,9.0,15.0,81.5
2384,2022,I Care About You,DLJ,I Care About You,1,2019.0,9.0,15.0,81.5
2385,2023,Mola,Philanthrope,Waking Dreams,1,2019.0,9.0,15.0,81.5
2386,2024,Comfort,PandRezz,Comfort,1,2019.0,9.0,15.0,81.5
2387,2025,violet,oofoe,white shoes & grape juice,1,2019.0,9.0,15.0,81.5
2388,2026,Orbiter,wuf,Orbiter,1,2019.0,9.0,15.0,81.5
2389,2027,3,digitalluc,re:ups,1,2019.0,9.0,15.0,81.5
2390,2028,Breezy,Rudy Raw,Breezy,1,2019.0,9.0,15.0,81.5
2391,2675,Soft Serve,Harry Teardrop,1000 Backyard Pools,1,2020.0,7.0,14.0,81.5
2392,2676,homebody,Marcos G,dancefloor,1,2020.0,7.0,14.0,81.5
2393,2678,Windowpane,Mild High Club,Timeline,1,2020.0,7.0,14.0,81.5
2394,2679,Used to Be Lonely,Whitney,Forever Turned Around,1,2020.0,7.0,14.0,81.5
2395,2680,Imagine U,Omar Apollo,Imagine U,1,2020.0,7.0,14.0,81.5
2396,2682,i don't rly like u,Role Model,i don’t rly like u,1,2020.0,7.0,14.0,81.5
2397,2683,Sad Saturdays,Joba,Sad Saturdays,1,2020.0,7.0,13.0,81.5
2398,2684,Miss Sunshine,Ben Kenney,Miss Sunshine,1,2020.0,7.0,13.0,81.5
2399,2685,ripped jeans,adan diaz,ripped jeans,1,2020.0,7.0,13.0,81.5
2400,2686,Mind Games,Verzache,Thought Pool,1,2020.0,7.0,13.0,81.5
2401,2688,Put Your Records On,Ritt Momney,Put Your Records On,1,2020.0,7.0,13.0,81.5
2402,2689,Brown,Kyle Dion,Suga,1,2020.0,7.0,12.0,81.5
2403,2690,HONEST,Baby Keem,DIE FOR MY BITCH,1,2020.0,7.0,12.0,81.5
2404,2691,Weekend,Clubhouse,Weekend,1,2020.0,7.0,12.0,81.5
2405,2692,Best Part (feat. H.E.R.),Daniel Caesar,Freudian,1,2019.0,7.0,19.0,81.5
2406,2694,Give Me Love (Give Me Peace on Earth),George Harrison,Living In The Material World (remastered),1,2019.0,7.0,14.0,81.5
2407,2695,Cardinal,Mt. Joy,Cardinal,1,2019.0,7.0,10.0,81.5
2408,3782,Many Men (Wish Death),50 Cent,Get Rich or Die Tryin',1,2019.0,8.0,18.0,81.5
2409,1631,Low Lights,Kanye West,The Life of Pablo,1,2019.0,9.0,10.0,81.0
2410,1632,Feedback,Kanye West,The Life of Pablo,1,2019.0,9.0,10.0,81.0
2411,1633,Pt. 2,Kanye West,The Life of Pablo,1,2019.0,9.0,10.0,81.0
2412,1870,Henny in the Hamptons,Bren Joy,Twenties,1,2020.0,9.0,16.0,81.0
2413,1871,TROJAN HORSE,Sebastian Paul,TROJAN HORSE,1,2020.0,9.0,15.0,81.0
2414,1872,Warned You,Good Morning,Shawcross,1,2020.0,9.0,15.0,81.0
2415,1873,San Junipero,Bryce Vine,Carnival,1,2020.0,9.0,15.0,81.0
2416,1874,Cold Summer,Dead Emerson,Cold Summer,1,2020.0,9.0,15.0,81.0
2417,1875,Strawberry Blonde,VACATIONER,Mindset,1,2020.0,9.0,15.0,81.0
2418,1876,Daisy Chains,Will Joseph Cook,You Jump I Run EP,1,2020.0,9.0,15.0,81.0
2419,1877,Bound to Be Something Good,The Colonies,Bound to Be Something Good,1,2020.0,9.0,15.0,81.0
2420,1878,Sex and Lemonade,Nicky Youre,Sex and Lemonade,1,2020.0,9.0,15.0,81.0
2421,1880,Swing Lynn,Harmless,I'm Sure,1,2020.0,9.0,15.0,81.0
2422,1881,make you feel pretty,lovelytheband,Finding It Hard To Smile,1,2020.0,9.0,15.0,81.0
2423,1882,Paint Me Silver,Pond,The Weather,1,2020.0,9.0,15.0,81.0
2424,1885,Continental Breakfast,Yung Gravy,Mr. Clean - EP,1,2019.0,9.0,20.0,81.0
2425,2637,Dance Of The Clairvoyants,Pearl Jam,Dance Of The Clairvoyants,1,2020.0,7.0,10.0,81.0
2426,2639,Holiday in Cambodia,Dead Kennedys,Give Me Convenience or Give Me Death,1,2019.0,7.0,17.0,81.0
2427,2642,Monster,Skillet,Awake,1,2019.0,7.0,14.0,81.0
2428,2643,Both (feat. Drake),Gucci Mane,The Return of East Atlanta Santa,1,2018.0,7.0,10.0,81.0
2429,2644,Tokyo Drift (Fast & Furious) - From The Fast And The Furious: Tokyo Drift Soundtrack,Teriyaki Boyz,The Fast and the Furious: Tokyo Drift (Original Motion Picture Soundtrack),1,2018.0,7.0,8.0,81.0
2430,2645,Low (feat T-Pain),Flo Rida,Mail on Sunday,1,2017.0,7.0,23.0,81.0
2431,2646,New Boyfriend,Anna Margaret,StarStruck,1,2020.0,7.0,18.0,81.0
2432,2649,Rest in Grease,at Wendys,We Beefin?,1,2019.0,7.0,17.0,81.0
2433,1730,Things Like Ghosts,Ethan Trimble,Things Like Ghosts,1,2020.0,9.0,11.0,80.5
2434,1734,Voodoo Child (Slight Return),Jimi Hendrix,Electric Ladyland,1,2018.0,9.0,0.0,80.5
2435,2169,Just Vibe (Feat. Gunna),Hoodrich Pablo Juan,BLO: The Movie,1,2020.0,8.0,23.0,80.5
2436,2170,Laugh Now Cry Later (feat. Lil Durk),Drake,Laugh Now Cry Later (feat. Lil Durk),1,2020.0,8.0,23.0,80.5
2437,2171,Oni over Rice,Chuuwee,Nephilim,1,2020.0,8.0,23.0,80.5
2438,2172,Surf (feat. Gunna),Young Thug,So Much Fun,1,2020.0,8.0,23.0,80.5
2439,2174,come out and play,Billie Eilish,come out and play,1,2020.0,8.0,22.0,80.5
2440,2175,Gold Digger,Kanye West,Late Registration,1,2020.0,8.0,22.0,80.5
2441,2176,Iya Guduza,Miriam Makeba,The Best of,1,2020.0,8.0,15.0,80.5
2442,2178,New Friends,Pinegrove,Everything So Far,1,2019.0,8.0,22.0,80.5
2443,2179,Trash Stains,Microwave,Stovall,1,2019.0,8.0,21.0,80.5
2444,2181,Ruining My Pretending,SWMRS,Drive North,1,2019.0,8.0,12.0,80.5
2445,2626,Used to This (feat. Drake),Future,Used to This (feat. Drake),1,2020.0,8.0,21.0,80.5
2446,2630,Hurt Feelings,Mac Miller,Swimming,1,2018.0,8.0,14.0,80.5
2447,2881,Long Night (feat. Chance The Rapper),Hoodie Allen,Crew Cuts,1,2018.0,6.0,12.0,80.5
2448,1636,A Taste of Honey,Paul Desmond,Glad to Be Unhappy,1,2020.0,9.0,14.0,80.0
2449,1639,Shiny Stockings,Count Basie,April In Paris (Expanded Edition),1,2020.0,9.0,14.0,80.0
2450,1650,Bedouin,Bobby Hutcherson,The Kicker,1,2020.0,9.0,17.0,80.0
2451,1651,It Ain't Necessarily So,Mary Lou Williams,Gilles Peterson - Magic Peterson Sunshine,1,2020.0,9.0,17.0,80.0
2452,1652,They Can't Take That Away from Me,Lester Young,Standards (Great Songs/Great Performances),1,2020.0,9.0,17.0,80.0
2453,1653,When Joanna Loved Me,Jack Segal,Easy Living,1,2020.0,9.0,17.0,80.0
2454,1654,Congalegre,Horace Parlan,Congalegre,1,2020.0,9.0,17.0,80.0
2455,1655,Serenata,Cannonball Adderley Quartet,Cannonball Takes Charge,1,2020.0,9.0,17.0,80.0
2456,1656,Time Of The Barracudas,Gil Evans,The Individualism Of Gil Evans,1,2020.0,9.0,16.0,80.0
2457,1658,Chicago Boogie,The Five Blazes,Rock Me Mama - The Hits That Rocked The Jukebox In 1947,1,2020.0,9.0,16.0,80.0
2458,1660,The Man I Love,Zoot Sims Quartet,That Old Feeling,1,2020.0,9.0,16.0,80.0
2459,1661,Limbo Jazz,Duke Ellington,Duke Ellington Meets Coleman Hawkins,1,2020.0,9.0,16.0,80.0
2460,1662,Moor,Gary Peacock,Rarum XVII / Selected Recordings,1,2020.0,9.0,16.0,80.0
2461,1663,Ayo Ayo Nene,Mor Thiam,Spiritual Jazz,1,2020.0,9.0,16.0,80.0
2462,1664,Gnid,Tadd Dameron,Mating Call [RVG Remaster],1,2020.0,9.0,16.0,80.0
2463,1665,Let's Fall In Love,Stan Getz,Getz Meets Mulligan In Hi-Fi,1,2020.0,9.0,16.0,80.0
2464,1666,Mr. Walker,Wes Montgomery,Wes's Best: The Best of Wes Montgomery on Resonance,1,2020.0,9.0,16.0,80.0
2465,1667,Ain't She Sweet,Benny Carter,Walkin' Thing,1,2020.0,9.0,16.0,80.0
2466,1668,Abdallah's Delight,Art Blakey,Orgy in Rhythm,1,2020.0,9.0,15.0,80.0
2467,1669,B Sharp Blues,Duke Ellington,Piano Reflections,1,2020.0,9.0,15.0,80.0
2468,1670,Comin' Home Baby - Live at the Village Gate,Herbie Mann,At the Village Gate,1,2020.0,9.0,15.0,80.0
2469,1671,Corner Pocket,Count Basie,April In Paris (Expanded Edition),1,2020.0,9.0,15.0,80.0
2470,1673,Chez le photographe du motel - BOF Ascenseur pour l'échafaud,Miles Davis,Ascenseur Pour L'Echafaud,1,2020.0,9.0,14.0,80.0
2471,1674,Far More Blue,The Dave Brubeck Quartet,Time Further Out,1,2020.0,9.0,14.0,80.0
2472,1677,Ballad of Ernie Washington,Christian McBride,Christian McBride's New Jawn,1,2020.0,9.0,14.0,80.0
2473,1680,My Blue Heaven,Mary Lou Williams,Mary Lou Williams Presents Black Christ of the Andes,1,2020.0,9.0,14.0,80.0
2474,1681,When Sunny Gets Blue,McCoy Tyner,Today and Tomorrow,1,2020.0,9.0,13.0,80.0
2475,1682,Turtle Walk,Lou Donaldson,Hot Dog,1,2020.0,9.0,13.0,80.0
2476,1683,Ascent,Art Hirahara,Balance Point,1,2020.0,9.0,13.0,80.0
2477,1684,There's A Small Hotel,Bill Charlap Trio,Uptown Downtown,1,2020.0,9.0,13.0,80.0
2478,1685,Static in the Attic,Chris Standring,Sunlight,1,2020.0,9.0,13.0,80.0
2479,1686,The B Spot,Byron Miller,The Gift Psychobass2,1,2020.0,9.0,12.0,80.0
2480,1687,Expedition,Skinny Hightower,Cloud Nine,1,2020.0,9.0,12.0,80.0
2481,1688,Listen to This,Lisa Addeo,Listen to This,1,2020.0,9.0,12.0,80.0
2482,1689,Chill AF,Vandell Andrew,30,1,2020.0,9.0,12.0,80.0
2483,1690,JJ's Strut (Radio Single),Ragan Whiteside,JJ's Strut (Radio Single),1,2020.0,9.0,12.0,80.0
